YearWeekISO,FirstDose,FirstDoseRefused,SecondDose,UnknownDose,NumberDosesReceived,Region,Population,ReportingCountry,TargetGroup,Vaccine,Denominator
2021-W11,1,0,0,0,,PL41,37958138,PL,Age70_79,AZ,244115
2021-W11,2,0,0,0,,PL61,37958138,PL,Age70_79,AZ,149890
2021-W11,7,0,0,0,,PL21,37958138,PL,Age70_79,AZ,233239
2021-W11,13280,0,5852,0,,PL21,37958138,PL,Age70_79,COM,233239
2021-W11,0,0,0,0,,PL21,37958138,PL,Age70_79,JANSS,233239
2021-W11,567,0,3120,0,,PL21,37958138,PL,Age70_79,MOD,233239
2021-W11,2,0,0,0,,PL63,37958138,PL,Age70_79,AZ,158403
2021-W11,2,0,0,0,,PL71,37958138,PL,Age70_79,AZ,203817
2021-W11,10033,0,5615,0,,PL71,37958138,PL,Age70_79,COM,203817
2021-W11,195,0,1616,0,,PL82,37958138,PL,Age70_79,MOD,142616
2021-W11,0,0,0,0,,PL82,37958138,PL,Age70_79,JANSS,142616
2021-W11,8213,0,4736,0,,PL82,37958138,PL,Age70_79,COM,142616
2021-W11,5,0,0,0,,PL82,37958138,PL,Age70_79,AZ,142616
2021-W11,9805,0,4662,0,,PL63,37958138,PL,Age70_79,COM,158403
2021-W11,910,0,2360,0,,PL63,37958138,PL,Age70_79,MOD,158403
2021-W11,56,0,101,0,,PL52,37958138,PL,Age70_79,MOD,71596
2021-W11,5,0,0,0,,PL43,37958138,PL,Age70_79,AZ,70780
2021-W11,1140,0,1851,0,,PL92X,37958138,PL,Age70_79,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age70_79,JANSS,
2021-W11,21876,0,11310,0,,PL92X,37958138,PL,Age70_79,COM,
2021-W11,28,0,0,0,,PL92X,37958138,PL,Age70_79,AZ,
2021-W11,4895,0,2105,0,,PL43,37958138,PL,Age70_79,COM,70780
2021-W11,0,0,0,0,,PL43,37958138,PL,Age70_79,JANSS,70780
2021-W11,41,0,187,0,,PL43,37958138,PL,Age70_79,MOD,70780
2021-W11,0,0,0,0,,PL71,37958138,PL,Age70_79,JANSS,203817
2021-W11,1185,0,1054,0,,PL71,37958138,PL,Age70_79,MOD,203817
2021-W11,1554,0,2104,0,,PL42,37958138,PL,Age80+,COM,68715
2021-W11,0,0,0,0,,PL52,37958138,PL,Age80+,AZ,47155
2021-W11,0,0,0,0,,PL43,37958138,PL,Age80+,AZ,38405
2021-W11,842,0,928,0,,PL43,37958138,PL,Age80+,COM,38405
2021-W11,0,0,0,0,,PL43,37958138,PL,Age80+,JANSS,38405
2021-W11,76,0,13,0,,PL43,37958138,PL,Age80+,MOD,38405
2021-W11,133,0,693,0,,PL41,37958138,PL,Age80+,MOD,129941
2021-W11,0,0,0,0,,PL41,37958138,PL,Age80+,JANSS,129941
2021-W11,2894,0,3869,0,,PL41,37958138,PL,Age80+,COM,129941
2021-W11,27,0,234,0,,PL62,37958138,PL,Age80+,MOD,55242
2021-W11,0,0,0,0,,PL41,37958138,PL,Age80+,AZ,129941
2021-W11,345,0,553,0,,PL71,37958138,PL,Age80+,MOD,117646
2021-W11,0,0,1,0,,PL63,37958138,PL,Age80+,AZ,91733
2021-W11,0,0,0,0,,PL71,37958138,PL,Age80+,JANSS,117646
2021-W11,100,0,75,0,,PL61,37958138,PL,Age80+,MOD,83851
2021-W11,221,0,274,0,,PL22,37958138,PL,Age80+,MOD,203143
2021-W11,0,0,0,0,,PL61,37958138,PL,Age80+,JANSS,83851
2021-W11,5844,0,7098,2,,PL22,37958138,PL,Age80+,COM,203143
2021-W11,1,0,0,0,,PL22,37958138,PL,Age80+,AZ,203143
2021-W11,2482,0,2859,0,,PL61,37958138,PL,Age80+,COM,83851
2021-W11,0,0,0,0,,PL61,37958138,PL,Age80+,AZ,83851
2021-W11,159,0,118,0,,PL81,37958138,PL,Age80+,MOD,99373
2021-W11,0,0,0,0,,PL81,37958138,PL,Age80+,JANSS,99373
2021-W11,2001,0,2382,0,,PL81,37958138,PL,Age80+,COM,99373
2021-W11,158,0,381,0,,PL63,37958138,PL,Age80+,MOD,91733
2021-W11,0,0,0,0,,PL81,37958138,PL,Age80+,AZ,99373
2021-W11,53,0,0,0,,PL72,37958138,PL,Age80+,MOD,62004
2021-W11,2564,0,3117,0,,PL63,37958138,PL,Age80+,COM,91733
2021-W11,0,0,0,0,,PL72,37958138,PL,Age80+,JANSS,62004
2021-W11,0,0,0,0,,PL62,37958138,PL,Age80+,JANSS,55242
2021-W11,344,0,2015,0,,PL92X,37958138,PL,Age80+,MOD,
2021-W11,1386,0,1547,0,,PL62,37958138,PL,Age80+,COM,55242
2021-W11,0,0,0,0,,PL62,37958138,PL,Age80+,AZ,55242
2021-W11,1405,0,1568,0,,PL72,37958138,PL,Age80+,COM,62004
2021-W11,0,0,0,0,,PL92X,37958138,PL,Age80+,JANSS,
2021-W11,0,0,0,0,,PL72,37958138,PL,Age80+,AZ,62004
2021-W11,495,0,675,0,,PL51,37958138,PL,Age80+,MOD,129247
2021-W11,4,0,1,0,,PL,37958138,PL,Age80+,AZ,1685759
2021-W11,41533,0,49480,2,,PL,37958138,PL,Age80+,COM,1685759
2021-W11,0,0,0,0,,PL,37958138,PL,Age80+,JANSS,1685759
2021-W11,0,0,0,0,,PL52,37958138,PL,Age80+,JANSS,47155
2021-W11,6743,0,8250,0,,PL92X,37958138,PL,Age80+,COM,
2021-W11,2,0,0,0,,PL92X,37958138,PL,Age80+,AZ,
2021-W11,43,0,305,0,,PL82,37958138,PL,Age80+,MOD,93154
2021-W11,0,0,0,0,,PL82,37958138,PL,Age80+,JANSS,93154
2021-W11,2043,0,1588,0,,PL82,37958138,PL,Age80+,COM,93154
2021-W11,0,0,0,0,,PL82,37958138,PL,Age80+,AZ,93154
2021-W11,2599,0,5939,0,,PL,37958138,PL,Age80+,MOD,1685759
2021-W11,0,0,0,0,,PL51,37958138,PL,Age80+,JANSS,129247
2021-W11,42,0,99,0,,PL84,37958138,PL,Age80+,MOD,58805
2021-W11,0,0,0,0,,PL84,37958138,PL,Age80+,JANSS,58805
2021-W11,1482,0,1667,0,,PL84,37958138,PL,Age80+,COM,58805
2021-W11,1,0,0,0,,PL84,37958138,PL,Age80+,AZ,58805
2021-W11,3344,0,3680,0,,PL51,37958138,PL,Age80+,COM,129247
2021-W11,0,0,0,0,,PL51,37958138,PL,Age80+,AZ,129247
2021-W11,10,0,94,0,,PL52,37958138,PL,Age80+,MOD,47155
2021-W11,0,0,0,0,,PL21,37958138,PL,Age80+,AZ,151570
2021-W11,3367,0,3859,0,,PL21,37958138,PL,Age80+,COM,151570
2021-W11,0,0,0,0,,PL21,37958138,PL,Age80+,JANSS,151570
2021-W11,0,0,0,0,,PL63,37958138,PL,Age80+,JANSS,91733
2021-W11,96,0,350,0,,PL21,37958138,PL,Age80+,MOD,151570
2021-W11,1170,0,1494,0,,PL52,37958138,PL,Age80+,COM,47155
2021-W11,0,0,0,0,,PL42,37958138,PL,Age80+,JANSS,68715
2021-W11,297,0,60,0,,PL42,37958138,PL,Age80+,MOD,68715
2021-W11,0,0,0,0,,PL42,37958138,PL,Age80+,AZ,68715
2021-W11,0,0,0,0,,PL71,37958138,PL,Age80+,AZ,117646
2021-W11,2412,0,3470,0,,PL71,37958138,PL,Age80+,COM,117646
2021-W11,0,0,0,0,,PL22,37958138,PL,Age80+,JANSS,203143
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL72,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL92X,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,1,0,,PL84,37958138,PL,AgeUNK,COM,
2021-W11,254,0,1,0,,PL,37958138,PL,AgeUNK,AZ,
2021-W11,91,0,39,0,,PL,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL92X,37958138,PL,AgeUNK,MOD,
2021-W11,3,0,52,0,,PL,37958138,PL,AgeUNK,MOD,
2021-W11,12,0,7,0,,PL92X,37958138,PL,AgeUNK,COM,
2021-W11,90,0,0,0,,PL92X,37958138,PL,AgeUNK,AZ,
2021-W11,3,0,0,0,,PL21,37958138,PL,AgeUNK,AZ,
2021-W11,7,0,1,0,,PL21,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL21,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL21,37958138,PL,AgeUNK,MOD,
2021-W11,14,0,0,0,,PL22,37958138,PL,AgeUNK,AZ,
2021-W11,5,0,3,0,,PL22,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL22,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL22,37958138,PL,AgeUNK,MOD,
2021-W11,2,0,0,0,,PL41,37958138,PL,AgeUNK,AZ,
2021-W11,5,0,3,0,,PL41,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL41,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL41,37958138,PL,AgeUNK,MOD,
2021-W11,1,0,0,0,,PL42,37958138,PL,AgeUNK,AZ,
2021-W11,5,0,0,0,,PL42,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL42,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL42,37958138,PL,AgeUNK,MOD,
2021-W11,1,0,1,0,,PL43,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,1,0,,PL43,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL43,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL43,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,JANSS,
2021-W11,6,0,11,0,,PL71,37958138,PL,AgeUNK,COM,
2021-W11,0,0,0,0,,PL71,37958138,PL,AgeUNK,AZ,
2021-W11,2,0,50,0,,PL63,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL63,37958138,PL,AgeUNK,JANSS,
2021-W11,0,0,0,0,,PL82,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL82,37958138,PL,AgeUNK,JANSS,
2021-W11,3,0,1,0,,PL82,37958138,PL,AgeUNK,COM,
2021-W11,2,0,0,0,,PL82,37958138,PL,AgeUNK,AZ,
2021-W11,29,0,0,0,,PL63,37958138,PL,AgeUNK,COM,
2021-W11,0,0,2,0,,PL62,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL84,37958138,PL,AgeUNK,JANSS,
2021-W11,7,0,0,0,,PL84,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL62,37958138,PL,AgeUNK,JANSS,
2021-W11,4,0,3,0,,PL62,37958138,PL,AgeUNK,COM,
2021-W11,18,0,0,0,,PL62,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL61,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL61,37958138,PL,AgeUNK,JANSS,
2021-W11,4,0,3,0,,PL61,37958138,PL,AgeUNK,COM,
2021-W11,23,0,0,0,,PL61,37958138,PL,AgeUNK,AZ,
2021-W11,1,0,0,0,,PL52,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL52,37958138,PL,AgeUNK,JANSS,
2021-W11,1,0,1,0,,PL52,37958138,PL,AgeUNK,COM,
2021-W11,1,0,0,0,,PL52,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL51,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL51,37958138,PL,AgeUNK,JANSS,
2021-W11,5,0,2,0,,PL51,37958138,PL,AgeUNK,COM,
2021-W11,3,0,0,0,,PL51,37958138,PL,AgeUNK,AZ,
2021-W11,1,0,0,0,,PL63,37958138,PL,AgeUNK,AZ,
2021-W11,0,0,0,0,,PL81,37958138,PL,AgeUNK,MOD,
2021-W11,0,0,0,0,,PL81,37958138,PL,AgeUNK,JANSS,
2021-W11,5,0,2,0,,PL81,37958138,PL,AgeUNK,COM,
2021-W11,88,0,0,0,,PL81,37958138,PL,AgeUNK,AZ,
2021-W11,272,0,0,0,,PL21,37958138,PL,HCW,AZ,
2021-W11,305,0,1002,0,,PL,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL,37958138,PL,HCW,JANSS,
2021-W11,5278,0,4838,0,,PL,37958138,PL,HCW,COM,
2021-W11,2721,0,4,0,,PL,37958138,PL,HCW,AZ,
2021-W11,51,0,0,0,,PL72,37958138,PL,HCW,AZ,
2021-W11,185,0,226,0,,PL72,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL72,37958138,PL,HCW,JANSS,
2021-W11,1,0,0,0,,PL72,37958138,PL,HCW,MOD,
2021-W11,170,0,0,0,,PL51,37958138,PL,HCW,AZ,
2021-W11,408,0,391,0,,PL51,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL51,37958138,PL,HCW,JANSS,
2021-W11,65,0,83,0,,PL51,37958138,PL,HCW,MOD,
2021-W11,49,0,0,0,,PL52,37958138,PL,HCW,AZ,
2021-W11,100,0,84,0,,PL52,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL52,37958138,PL,HCW,JANSS,
2021-W11,1,0,2,0,,PL52,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL61,37958138,PL,HCW,JANSS,
2021-W11,146,0,0,0,,PL42,37958138,PL,HCW,AZ,
2021-W11,155,0,199,0,,PL42,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL42,37958138,PL,HCW,JANSS,
2021-W11,27,0,5,0,,PL42,37958138,PL,HCW,MOD,
2021-W11,29,0,1,0,,PL43,37958138,PL,HCW,AZ,
2021-W11,120,0,90,0,,PL43,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL43,37958138,PL,HCW,JANSS,
2021-W11,1,0,1,0,,PL43,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL22,37958138,PL,HCW,JANSS,
2021-W11,28,0,68,0,,PL22,37958138,PL,HCW,MOD,
2021-W11,49,0,299,0,,PL92X,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL92X,37958138,PL,HCW,JANSS,
2021-W11,889,0,744,0,,PL92X,37958138,PL,HCW,COM,
2021-W11,515,0,1,0,,PL92X,37958138,PL,HCW,AZ,
2021-W11,151,0,0,0,,PL61,37958138,PL,HCW,AZ,
2021-W11,213,0,312,0,,PL61,37958138,PL,HCW,COM,
2021-W11,38,0,52,0,,PL71,37958138,PL,HCW,MOD,
2021-W11,2,0,26,0,,PL61,37958138,PL,HCW,MOD,
2021-W11,70,0,0,0,,PL62,37958138,PL,HCW,AZ,
2021-W11,167,0,156,0,,PL62,37958138,PL,HCW,COM,
2021-W11,205,0,0,0,,PL41,37958138,PL,HCW,AZ,
2021-W11,278,0,368,0,,PL41,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL41,37958138,PL,HCW,JANSS,
2021-W11,0,0,0,0,,PL71,37958138,PL,HCW,JANSS,
2021-W11,334,0,301,0,,PL71,37958138,PL,HCW,COM,
2021-W11,192,0,1,0,,PL71,37958138,PL,HCW,AZ,
2021-W11,11,0,24,0,,PL82,37958138,PL,HCW,MOD,
2021-W11,18,0,44,0,,PL41,37958138,PL,HCW,MOD,
2021-W11,22,0,162,0,,PL63,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL63,37958138,PL,HCW,JANSS,
2021-W11,10,0,60,0,,PL84,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL84,37958138,PL,HCW,JANSS,
2021-W11,221,0,184,0,,PL84,37958138,PL,HCW,COM,
2021-W11,68,0,0,0,,PL84,37958138,PL,HCW,AZ,
2021-W11,282,0,255,0,,PL63,37958138,PL,HCW,COM,
2021-W11,157,0,0,0,,PL63,37958138,PL,HCW,AZ,
2021-W11,6,0,40,0,,PL62,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL62,37958138,PL,HCW,JANSS,
2021-W11,137,0,0,0,,PL82,37958138,PL,HCW,AZ,
2021-W11,565,0,468,0,,PL21,37958138,PL,HCW,COM,
2021-W11,150,0,0,0,,PL81,37958138,PL,HCW,AZ,
2021-W11,303,0,256,0,,PL81,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL81,37958138,PL,HCW,JANSS,
2021-W11,9,0,11,0,,PL81,37958138,PL,HCW,MOD,
2021-W11,0,0,0,0,,PL21,37958138,PL,HCW,JANSS,
2021-W11,17,0,125,0,,PL21,37958138,PL,HCW,MOD,
2021-W11,359,0,1,0,,PL22,37958138,PL,HCW,AZ,
2021-W11,563,0,522,0,,PL22,37958138,PL,HCW,COM,
2021-W11,495,0,282,0,,PL82,37958138,PL,HCW,COM,
2021-W11,0,0,0,0,,PL82,37958138,PL,HCW,JANSS,
2021-W12,18861,0,110,0,,PL82,37958138,PL,ALL,AZ,1701879
2021-W12,35882,0,15800,1,,PL22,37958138,PL,ALL,COM,3705960
2021-W12,32564,0,11,0,,PL22,37958138,PL,ALL,AZ,3705960
2021-W12,0,0,0,0,,PL92X,37958138,PL,ALL,JANSS,
2021-W12,51296,0,20736,0,,PL92X,37958138,PL,ALL,COM,
2021-W12,48417,0,6,0,,PL92X,37958138,PL,ALL,AZ,
2021-W12,0,0,0,0,,PL63,37958138,PL,ALL,JANSS,1856577
2021-W12,309,0,2896,0,,PL71,37958138,PL,ALL,MOD,2026852
2021-W12,0,0,0,0,,PL71,37958138,PL,ALL,JANSS,2026852
2021-W12,20243,0,9768,0,,PL71,37958138,PL,ALL,COM,2026852
2021-W12,20638,0,14,0,,PL71,37958138,PL,ALL,AZ,2026852
2021-W12,4969,0,10947,0,,PL92X,37958138,PL,ALL,MOD,
2021-W12,872,0,3106,0,,PL84,37958138,PL,ALL,MOD,945809
2021-W12,322011,0,301,0,74400,PL,37958138,PL,ALL,AZ,31044901
2021-W12,318941,0,140605,1,507780,PL,37958138,PL,ALL,COM,31044901
2021-W12,0,0,0,0,0,PL,37958138,PL,ALL,JANSS,31044901
2021-W12,14337,0,66836,0,0,PL,37958138,PL,ALL,MOD,31044901
2021-W12,24189,0,78,0,,PL41,37958138,PL,ALL,AZ,2803093
2021-W12,28431,0,12104,0,,PL41,37958138,PL,ALL,COM,2803093
2021-W12,0,0,0,0,,PL41,37958138,PL,ALL,JANSS,2803093
2021-W12,1090,0,8803,0,,PL41,37958138,PL,ALL,MOD,2803093
2021-W12,1381,0,3449,0,,PL81,37958138,PL,ALL,MOD,1719530
2021-W12,0,0,0,0,,PL81,37958138,PL,ALL,JANSS,1719530
2021-W12,16429,0,9436,0,,PL81,37958138,PL,ALL,COM,1719530
2021-W12,17862,0,2,0,,PL81,37958138,PL,ALL,AZ,1719530
2021-W12,14358,0,5,0,,PL42,37958138,PL,ALL,AZ,1381726
2021-W12,12651,0,5465,0,,PL42,37958138,PL,ALL,COM,1381726
2021-W12,17231,0,8701,0,,PL63,37958138,PL,ALL,COM,1856577
2021-W12,18758,0,10,0,,PL63,37958138,PL,ALL,AZ,1856577
2021-W12,12172,0,4903,0,,PL62,37958138,PL,ALL,COM,1141615
2021-W12,0,0,0,0,,PL62,37958138,PL,ALL,JANSS,1141615
2021-W12,805,0,4064,0,,PL21,37958138,PL,ALL,MOD,2725922
2021-W12,0,0,0,0,,PL21,37958138,PL,ALL,JANSS,2725922
2021-W12,25024,0,10848,0,,PL21,37958138,PL,ALL,COM,2725922
2021-W12,24125,0,3,0,,PL21,37958138,PL,ALL,AZ,2725922
2021-W12,0,0,0,0,,PL42,37958138,PL,ALL,JANSS,1381726
2021-W12,461,0,1788,0,,PL42,37958138,PL,ALL,MOD,1381726
2021-W12,9334,0,17,0,,PL43,37958138,PL,ALL,AZ,819729
2021-W12,10732,0,3459,0,,PL43,37958138,PL,ALL,COM,819729
2021-W12,0,0,0,0,,PL43,37958138,PL,ALL,JANSS,819729
2021-W12,120,0,1313,0,,PL43,37958138,PL,ALL,MOD,819729
2021-W12,26510,0,9,0,,PL51,37958138,PL,ALL,AZ,2371693
2021-W12,27214,0,10460,0,,PL51,37958138,PL,ALL,COM,2371693
2021-W12,0,0,0,0,,PL51,37958138,PL,ALL,JANSS,2371693
2021-W12,1422,0,7126,0,,PL51,37958138,PL,ALL,MOD,2371693
2021-W12,108,0,1053,0,,PL72,37958138,PL,ALL,MOD,1016552
2021-W12,0,0,0,0,,PL72,37958138,PL,ALL,JANSS,1016552
2021-W12,8931,0,4936,0,,PL72,37958138,PL,ALL,COM,1016552
2021-W12,12590,0,11,0,,PL72,37958138,PL,ALL,AZ,1016552
2021-W12,9373,0,1,0,,PL52,37958138,PL,ALL,AZ,786355
2021-W12,7596,0,3533,0,,PL52,37958138,PL,ALL,COM,786355
2021-W12,0,0,0,0,,PL52,37958138,PL,ALL,JANSS,786355
2021-W12,85,0,1318,0,,PL52,37958138,PL,ALL,MOD,786355
2021-W12,18387,0,13,0,,PL61,37958138,PL,ALL,AZ,1679966
2021-W12,269,0,2219,0,,PL62,37958138,PL,ALL,MOD,1141615
2021-W12,0,0,0,0,,PL84,37958138,PL,ALL,JANSS,945809
2021-W12,10249,0,5651,0,,PL84,37958138,PL,ALL,COM,945809
2021-W12,12801,0,11,0,,PL84,37958138,PL,ALL,AZ,945809
2021-W12,15750,0,7535,0,,PL61,37958138,PL,ALL,COM,1679966
2021-W12,0,0,0,0,,PL61,37958138,PL,ALL,JANSS,1679966
2021-W12,198,0,984,0,,PL61,37958138,PL,ALL,MOD,1679966
2021-W12,13244,0,0,0,,PL62,37958138,PL,ALL,AZ,1141615
2021-W12,730,0,6663,0,,PL22,37958138,PL,ALL,MOD,3705960
2021-W12,0,0,0,0,,PL22,37958138,PL,ALL,JANSS,3705960
2021-W12,446,0,5385,0,,PL82,37958138,PL,ALL,MOD,1701879
2021-W12,0,0,0,0,,PL82,37958138,PL,ALL,JANSS,1701879
2021-W12,19110,0,7270,0,,PL82,37958138,PL,ALL,COM,1701879
2021-W12,1072,0,5722,0,,PL63,37958138,PL,ALL,MOD,1856577
2021-W12,0,0,0,0,,PL43,37958138,PL,Age18_24,JANSS,73609
2021-W12,22,0,16,0,,PL43,37958138,PL,Age18_24,COM,73609
2021-W12,76,0,0,0,,PL43,37958138,PL,Age18_24,AZ,73609
2021-W12,2,0,2,0,,PL42,37958138,PL,Age18_24,MOD,120140
2021-W12,0,0,0,0,,PL42,37958138,PL,Age18_24,JANSS,120140
2021-W12,26,0,7,0,,PL42,37958138,PL,Age18_24,COM,120140
2021-W12,97,0,0,0,,PL42,37958138,PL,Age18_24,AZ,120140
2021-W12,12,0,17,0,,PL81,37958138,PL,Age18_24,MOD,163186
2021-W12,0,0,0,0,,PL81,37958138,PL,Age18_24,JANSS,163186
2021-W12,65,0,31,0,,PL81,37958138,PL,Age18_24,COM,163186
2021-W12,156,0,0,0,,PL81,37958138,PL,Age18_24,AZ,163186
2021-W12,8,0,24,0,,PL21,37958138,PL,Age18_24,MOD,257295
2021-W12,0,0,0,0,,PL21,37958138,PL,Age18_24,JANSS,257295
2021-W12,261,0,0,0,,PL21,37958138,PL,Age18_24,AZ,257295
2021-W12,110,0,352,0,,PL,37958138,PL,Age18_24,MOD,2754264
2021-W12,0,0,0,0,,PL,37958138,PL,Age18_24,JANSS,2754264
2021-W12,17,0,45,0,,PL92X,37958138,PL,Age18_24,MOD,
2021-W12,0,0,0,0,,PL92X,37958138,PL,Age18_24,JANSS,
2021-W12,225,0,75,0,,PL92X,37958138,PL,Age18_24,COM,
2021-W12,861,0,0,0,,PL92X,37958138,PL,Age18_24,AZ,
2021-W12,1403,0,501,0,,PL,37958138,PL,Age18_24,COM,2754264
2021-W12,3198,0,1,0,,PL,37958138,PL,Age18_24,AZ,2754264
2021-W12,1,0,5,0,,PL72,37958138,PL,Age18_24,MOD,91866
2021-W12,0,0,0,0,,PL72,37958138,PL,Age18_24,JANSS,91866
2021-W12,24,0,17,0,,PL72,37958138,PL,Age18_24,COM,91866
2021-W12,88,0,0,0,,PL72,37958138,PL,Age18_24,AZ,91866
2021-W12,17,0,60,0,,PL41,37958138,PL,Age18_24,MOD,257651
2021-W12,0,0,0,0,,PL41,37958138,PL,Age18_24,JANSS,257651
2021-W12,136,0,42,0,,PL41,37958138,PL,Age18_24,COM,257651
2021-W12,180,0,0,0,,PL41,37958138,PL,Age18_24,AZ,257651
2021-W12,5,0,37,0,,PL22,37958138,PL,Age18_24,MOD,299728
2021-W12,0,0,0,0,,PL22,37958138,PL,Age18_24,JANSS,299728
2021-W12,144,0,72,0,,PL22,37958138,PL,Age18_24,COM,299728
2021-W12,415,0,0,0,,PL22,37958138,PL,Age18_24,AZ,299728
2021-W12,0,0,15,0,,PL71,37958138,PL,Age18_24,MOD,169826
2021-W12,9,0,15,0,,PL84,37958138,PL,Age18_24,MOD,88801
2021-W12,0,0,0,0,,PL84,37958138,PL,Age18_24,JANSS,88801
2021-W12,110,0,28,0,,PL84,37958138,PL,Age18_24,COM,88801
2021-W12,52,0,0,0,,PL84,37958138,PL,Age18_24,AZ,88801
2021-W12,0,0,0,0,,PL71,37958138,PL,Age18_24,JANSS,169826
2021-W12,99,0,33,0,,PL71,37958138,PL,Age18_24,COM,169826
2021-W12,176,0,1,0,,PL71,37958138,PL,Age18_24,AZ,169826
2021-W12,109,0,47,0,,PL21,37958138,PL,Age18_24,COM,257295
2021-W12,8,0,74,0,,PL63,37958138,PL,Age18_24,MOD,171036
2021-W12,0,0,0,0,,PL63,37958138,PL,Age18_24,JANSS,171036
2021-W12,85,0,34,0,,PL63,37958138,PL,Age18_24,COM,171036
2021-W12,103,0,0,0,,PL63,37958138,PL,Age18_24,AZ,171036
2021-W12,1,0,1,0,,PL62,37958138,PL,Age18_24,MOD,109948
2021-W12,0,0,0,0,,PL62,37958138,PL,Age18_24,JANSS,109948
2021-W12,54,0,10,0,,PL62,37958138,PL,Age18_24,COM,109948
2021-W12,72,0,0,0,,PL62,37958138,PL,Age18_24,AZ,109948
2021-W12,0,0,30,0,,PL61,37958138,PL,Age18_24,MOD,155296
2021-W12,0,0,0,0,,PL61,37958138,PL,Age18_24,JANSS,155296
2021-W12,76,0,26,0,,PL61,37958138,PL,Age18_24,COM,155296
2021-W12,119,0,0,0,,PL61,37958138,PL,Age18_24,AZ,155296
2021-W12,9,0,7,0,,PL82,37958138,PL,Age18_24,MOD,170066
2021-W12,0,0,0,0,,PL82,37958138,PL,Age18_24,JANSS,170066
2021-W12,109,0,32,0,,PL82,37958138,PL,Age18_24,COM,170066
2021-W12,161,0,0,0,,PL82,37958138,PL,Age18_24,AZ,170066
2021-W12,0,0,0,0,,PL52,37958138,PL,Age18_24,MOD,67721
2021-W12,0,0,0,0,,PL52,37958138,PL,Age18_24,JANSS,67721
2021-W12,15,0,7,0,,PL52,37958138,PL,Age18_24,COM,67721
2021-W12,137,0,0,0,,PL52,37958138,PL,Age18_24,AZ,67721
2021-W12,21,0,16,0,,PL51,37958138,PL,Age18_24,MOD,189725
2021-W12,0,0,0,0,,PL51,37958138,PL,Age18_24,JANSS,189725
2021-W12,104,0,24,0,,PL51,37958138,PL,Age18_24,COM,189725
2021-W12,244,0,0,0,,PL51,37958138,PL,Age18_24,AZ,189725
2021-W12,0,0,4,0,,PL43,37958138,PL,Age18_24,MOD,73609
